id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;217.35944448077146;kg / s;40.0;bar;421.1759430325574;kJ / kg;29.999999999993463;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;217.35944448077146;kg / s;37.1962135119401;bar;615.3188058300783;kJ / kg;215.0000000000124;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;217.35944448077146;kg / s;5.34072804872192;bar;468.97323076059797;kJ / kg;69.93121877785933;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;217.35944448077146;kg / s;5.073934227517857;bar;616.9729291411104;kJ / kg;215.00000000000165;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;217.35944448077146;kg / s;1.0;bar;448.84246889651473;kJ / kg;49.23881624593514;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;237.13696704681288;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;122.29046747676065;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;114.84649957005223;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;122.29046747676065;kg / s;9.705280073985742;bar;30.76806397262617;kJ / kg;38.53495101487334;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;114.84649957005223;kg / s;9.705280073985742;bar;95.73270637279806;kJ / kg;77.36953664548162;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;237.13696704681288;kg / s;9.705280073985742;bar;62.230732439694314;kJ / kg;57.53423047384672;C;nan;nan;0;1
