id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;256.8793434772707;kg / s;40.0;bar;421.17594303255754;kJ / kg;29.999999999993634;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;256.87934347727077;kg / s;36.00215432510849;bar;615.375035876672;kJ / kg;215.00000000000693;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;256.8793434772707;kg / s;6.285457259815988;bar;480.8186114163735;kJ / kg;81.75692189033549;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;256.87934347727077;kg / s;5.9641372114480795;bar;616.9229136766479;kJ / kg;215.00000000000472;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;256.8793434772708;kg / s;1.0;bar;435.3227383876101;kJ / kg;35.81345717765328;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;279.1617067032693;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;145.12848419743884;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;134.0332225058305;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;145.12848419743884;kg / s;9.584774191778804;bar;32.103199725188574;kJ / kg;39.35436301260529;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;134.0332225058305;kg / s;9.584774191778804;bar;114.98953184772513;kJ / kg;88.6004681675459;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;279.1617067032693;kg / s;9.584774191778804;bar;71.89921017113703;kJ / kg;63.3047413392718;C;nan;nan;0;1
