id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;158.07959598601562;kg / s;61.42857142857143;bar;416.9164557284172;kJ / kg;29.999999999988972;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;158.07959598601562;kg / s;60.49243245822642;bar;614.296340200814;kJ / kg;215.0000000000113;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;158.07959598601562;kg / s;3.934816495545497;bar;429.19256940221555;kJ / kg;30.36596083734605;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;158.07959598601562;kg / s;3.752675371628533;bar;617.0476305938342;kJ / kg;214.99999999999267;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;158.07959598601562;kg / s;1.0;bar;475.7486555264349;kJ / kg;75.92620902221842;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;177.1092543346266;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;90.0430310469542;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;87.06622328767241;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;90.0430310469542;kg / s;9.840281067325584;bar;29.317935601103162;kJ / kg;37.643977754460764;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;87.06622328767241;kg / s;9.840281067325584;bar;34.763860209664216;kJ / kg;40.962365649081505;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;177.1092543346266;kg / s;9.840281067325584;bar;31.995131040484054;kJ / kg;39.27671068289163;C;nan;nan;0;1
