id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;158.07959598601562;kg / s;57.14285714285714;bar;417.75059071736797;kJ / kg;29.999999999988972;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;158.07959598601562;kg / s;56.13603453617876;bar;614.4770358172929;kJ / kg;215.0000000000113;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;158.07959598601562;kg / s;3.935523511581055;bar;432.42081819016465;kJ / kg;33.5592282752516;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;158.07959598601562;kg / s;3.7526753716285266;bar;617.0476305938345;kJ / kg;214.99999999999278;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;158.07959598601562;kg / s;1.0;bar;475.748655526434;kJ / kg;75.92620902221773;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;176.48896845527275;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;89.73022606423304;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;86.75874239103972;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;89.73022606423304;kg / s;9.841391242908132;bar;29.261122810788034;kJ / kg;37.60924808913768;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;86.75874239103972;kg / s;9.841391242908132;bar;39.43712330452086;kJ / kg;43.800836961818334;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;176.48896845527275;kg / s;9.841391242908132;bar;34.263458158623706;kJ / kg;40.65787791853717;C;nan;nan;0;1
