id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;158.07959598601562;kg / s;48.57142857142857;bar;419.44581733652313;kJ / kg;29.999999999989143;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;158.07959598601562;kg / s;47.384090011221126;bar;614.854469741273;kJ / kg;215.00000000001035;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;158.07959598601562;kg / s;3.9371765702773236;bar;439.9761522674997;kJ / kg;41.032308531214085;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;158.07959598601562;kg / s;3.7526753716285235;bar;617.0476305938323;kJ / kg;214.99999999999312;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;158.07959598601562;kg / s;1.0;bar;475.748655526434;kJ / kg;75.92620902221773;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;175.12466499476406;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;89.09965742294263;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;86.02500757182143;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;89.09965742294263;kg / s;9.843617382644656;bar;29.146369484236025;kJ / kg;37.539096293645116;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;86.02500757182143;kg / s;9.843617382644656;bar;50.4515367021184;kJ / kg;50.45819561742462;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;175.12466499476406;kg / s;9.843617382644656;bar;39.6119265277973;kJ / kg;43.906748488913365;C;nan;nan;0;1
