id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;158.07959598601562;kg / s;40.0;bar;421.1759430325529;kJ / kg;29.999999999989086;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;158.07959598601562;kg / s;38.54980440972751;bar;615.255527797826;kJ / kg;215.0000000000124;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;158.07959598601562;kg / s;3.939442789022888;bar;450.3512124497844;kJ / kg;51.29280273952634;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;158.07959598601562;kg / s;3.75267537162852;bar;617.0476305938323;kJ / kg;214.99999999999312;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;158.07959598601562;kg / s;1.0;bar;475.74865552643286;kJ / kg;75.92620902221654;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;173.44564443192561;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;88.46405531996767;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;84.98158911195793;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;88.46405531996767;kg / s;9.845845315086377;bar;29.03039511295308;kJ / kg;37.4681938537276;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;84.98158911195793;kg / s;9.845845315086377;bar;65.75568568079883;kJ / kg;59.633748111342015;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;173.44564443192561;kg / s;9.845845315086377;bar;47.0243526047993;kJ / kg;48.39147178656458;C;nan;nan;0;1
