id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;138.31964648776366;kg / s;44.285714285714285;bar;420.3065875352082;kJ / kg;29.99999999998704;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;138.31964648776366;kg / s;43.290811806452105;bar;615.0377457610001;kJ / kg;215.00000000001717;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;138.31964648776366;kg / s;3.4783978165531955;bar;438.73924761708395;kJ / kg;39.71553861453623;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;138.31964648776366;kg / s;3.318877352247574;bar;617.0722791594491;kJ / kg;214.99999999998875;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;138.31964648776366;kg / s;1.0;bar;488.4811588154335;kJ / kg;88.53724400218891;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;152.78150855948724;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;77.56874404116977;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;75.21276451831748;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;77.56874404116977;kg / s;9.881492391580984;bar;28.595925027641037;kJ / kg;37.20126279654522;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;75.21276451831748;kg / s;9.881492391580984;bar;47.875730419176755;kJ / kg;48.903649200612506;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;152.78150855948724;kg / s;9.881492391580984;bar;38.087174829694476;kJ / kg;42.97989656896141;C;nan;nan;0;1
