id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;177.83954548426757;kg / s;44.285714285714285;bar;420.3065875352081;kJ / kg;29.999999999986926;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;177.83954548426757;kg / s;42.62522212510624;bar;615.0679613531423;kJ / kg;215.00000000001222;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;177.83954548426757;kg / s;4.4022009762827095;bar;450.66664234284303;kJ / kg;51.69133194595719;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;177.83954548426757;kg / s;4.190461872411554;bar;617.0228168849983;kJ / kg;214.99999999999432;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;177.83954548426757;kg / s;1.0;bar;465.62875241160884;kJ / kg;65.89411817824788;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;195.82217272290322;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;100.04327221314192;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;95.7789005097613;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;100.04327221314192;kg / s;9.80281781908572;bar;29.625243893886093;kJ / kg;37.83327043983974;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;95.7789005097613;kg / s;9.80281781908572;bar;66.95274604875809;kJ / kg;60.34976602224555;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;195.82217272290322;kg / s;9.80281781908572;bar;47.8825590153381;kJ / kg;48.911344798929065;C;nan;nan;0;1
