id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;158.07959598601562;kg / s;65.71428571428572;bar;416.0915439259974;kJ / kg;29.99999999998903;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;158.07959598601562;kg / s;64.83932027817917;bar;614.1206991202079;kJ / kg;215.00000000001234;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;158.07959598601562;kg / s;3.9341715980389314;bar;426.2495967655551;kJ / kg;27.454840499256534;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;158.07959598601562;kg / s;3.7526753716285364;bar;617.0476305938354;kJ / kg;214.99999999999375;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;158.07959598601562;kg / s;1.0;bar;475.7486555264355;kJ / kg;75.92620902221933;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;177.69751897074644;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;90.35392675122323;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;87.34359221952323;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;90.35392675122323;kg / s;9.839173818067891;bar;29.37432716805608;kJ / kg;37.67844893106388;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;87.34359221952323;kg / s;9.839173818067891;bar;30.52061238260364;kJ / kg;38.37784391834555;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;177.69751897074644;kg / s;9.839173818067891;bar;29.937760292652484;kJ / kg;38.02228571817409;C;nan;nan;0;1
