id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;197.5994949825195;kg / s;70.0;bar;415.27604730510564;kJ / kg;29.999999999993463;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;197.5994949825195;kg / s;68.71108282292603;bar;613.9681231017097;kJ / kg;215.00000000001245;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;197.5994949825195;kg / s;4.862554066046186;bar;432.22805106270545;kJ / kg;33.56533364519055;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;197.5994949825195;kg / s;4.631125234442444;bar;616.9979023215253;kJ / kg;215.00000000000188;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;197.5994949825195;kg / s;1.0;bar;456.7467277968011;kJ / kg;57.0835033131188;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;222.7395444970292;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;113.7203404466124;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;109.01920405041679;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;113.7203404466124;kg / s;9.745152700259444;bar;30.5925132680712;kJ / kg;38.42604651561811;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;109.01920405041679;kg / s;9.745152700259444;bar;40.93910877132367;kJ / kg;44.71577966163869;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;222.7395444970292;kg / s;9.745152700259444;bar;35.656623500240826;kJ / kg;41.509648977983886;C;nan;nan;0;1
