timestamp;charge_Q;charge_status;discharge_Q;discharge_status;(('STES', 'None'), 'capacity');T_FF;HLD;ELM_Price_day_ahead
2026-03-15 16:00:00;0;0;50,6627036834;1;925,801156567;99;206;17,7742320988
2026-03-15 17:00:00;0;0;36,0077633385;1;889,420420436;98;192;24,9340869565
2026-03-15 18:00:00;0;0;47,3177010303;1;841,615868625;100;202;24,9340869565
2026-03-15 19:00:00;0;0;62,6627036834;1;778,31179218;99;218;17,7742320988
2026-03-15 20:00:00;0;0;65,6627036834;1;711,978045746;99;221;17,7742320988
2026-03-15 21:00:00;0;0;58,6627036834;1;652,715669719;99;214;15,7746838134
2026-03-15 22:00:00;0;0;45,3177010303;1;606,933686976;100;200;15,301443299
2026-03-15 23:00:00;79,1666666667;1;0;0;685,30261764;100;177;14,397128
2026-03-16 00:00:00;79,1666666667;1;0;0;763,670764613;100;173;14,397128
2026-03-16 01:00:00;79,1666666667;1;0;0;842,038127906;100;178;14,397128
2026-03-16 02:00:00;79,1666666667;1;0;0;920,404707524;100;175;14,397128
2026-03-16 03:00:00;79,1666666667;1;0;0;998,770503477;100;180;14,397128
2026-03-16 04:00:00;79,1666666667;1;0;0;1077,13551577;102;202;14,397128
2026-03-16 05:00:00;79,1666666667;1;0;0;1155,49974442;102;220;14,397128
2026-03-16 06:00:00;60,3721332696;1;0;0;1215,25660136;102;245;14,397128
2026-03-16 07:00:00;55,3721332696;1;0;0;1270,06286073;102;250;14,397128
2026-03-16 08:00:00;75,6822989697;1;0;0;1344,97563608;100;231;14,397128
2026-03-16 09:00:00;79,1666666667;1;0;0;1423,33718632;98;195;14,397128
2026-03-16 10:00:00;79,1666666667;1;0;0;1501,69795295;98;188;14,397128
2026-03-16 11:00:00;79,1666666667;1;0;0;1580,05793597;99;181;14,397128
2026-03-16 12:00:00;79,1666666667;1;0;0;1658,41713539;98;178;14,397128
2026-03-16 13:00:00;79,1666666667;1;0;0;1736,77555122;96;159;14,397128
2026-03-16 14:00:00;79,1666666667;1;0;0;1815,13318346;99;177;14,397128
2026-03-16 15:00:00;79,1666666667;1;0;0;1893,49003213;100;173;14,397128
2026-03-16 16:00:00;0;0;8,00776333853;1;1885,3824474;98;164;15,301443299
2026-03-16 17:00:00;0;0;9,00776333853;1;1876,26484272;98;165;15,7746838134
2026-03-16 18:00:00;0;0;27,3528799957;1;1848,61690836;97;184;18,3239506173
2026-03-16 19:00:00;0;0;53,0077633385;1;1795,0552269;98;209;18,3239506173
2026-03-16 20:00:00;0;0;62,3177010303;1;1732,09010359;100;217;15,7746838134
2026-03-16 21:00:00;0;0;52,3177010303;1;1679,22662003;100;207;15,7746838134
2026-03-16 22:00:00;0;0;37,3177010303;1;1641,51518026;100;192;15,301443299
2026-03-16 23:00:00;23,6651853036;1;0;0;1664,92729856;100;180;14,8424
2026-03-17 00:00:00;79,1666666667;1;0;0;1743,28564929;100;175;14,8424
2026-03-17 01:00:00;79,1666666667;1;0;0;1821,64321643;100;171;14,8424
2026-03-17 02:00:00;79,1666666667;1;0;0;1900;102;179;14,8424
2026-03-17 03:00:00;9,30121524287E-13;0;0;0;1899,981;104;196;15,301443299
2026-03-17 04:00:00;0;0;62;1;1837,33573756;106;214;24,9340869565
2026-03-17 05:00:00;0;0;79,1666666667;1;1757,35103424;106;224;41,6466086957
2026-03-17 06:00:00;0;0;79,1666666667;1;1677,36713076;105;242;41,6466086957
2026-03-17 07:00:00;0;0;79,1666666667;1;1597,38402713;103;240;41,6466086957
2026-03-17 08:00:00;0;0;49,6627036834;1;1547,20370613;99;205;41,6466086957
2026-03-17 09:00:00;0;0;22,3528799957;1;1524,60956743;97;179;33,7337530435
2026-03-17 10:00:00;0;0;9,69805365496;1;1514,79830754;96;167;33,7337530435
2026-03-17 11:00:00;0;0;18,6627036834;1;1495,93194372;99;174;33,7337530435
2026-03-17 12:00:00;1,64712000428;1;0;0;1497,5476332;97;155;33,7337530435
2026-03-17 13:00:00;9,95671568373;1;0;0;1507,38980625;95;148;33,7337530435
2026-03-17 14:00:00;13,6114280204;1;0;0;1520,8500461;94;145;34,7770649933
2026-03-17 15:00:00;5,30194634504;1;0;0;1526,08376448;96;152;45,232
2026-03-17 16:00:00;4,95671568373;1;0;0;1530,97565217;95;153;49,5722105263
2026-03-17 17:00:00;0;0;31,3528799957;1;1499,29076666;97;188;49,5722105263
2026-03-17 18:00:00;0;0;56,6627036834;1;1442,04071952;99;212;52,6859501821
2026-03-17 19:00:00;0;0;52,6627036834;1;1388,83164893;99;208;49,5722105263
2026-03-17 20:00:00;0;0;46,6627036834;1;1341,68371649;99;202;49,5722105263
2026-03-17 21:00:00;0;0;23,698053655;1;1317,73287172;96;181;49,5722105263
2026-03-17 22:00:00;0;0;9,35287999572;1;1308,27234086;97;166;48,0850442105
2026-03-17 23:00:00;0;0;4,69805365496;1;1303,51374939;96;162;45,232
2026-03-18 00:00:00;3,30194634504;1;0;0;1306,76964114;96;154;41,6466086957
2026-03-18 01:00:00;8,30194634504;1;0;0;1314,97550032;96;149;41,6466086957
2026-03-18 02:00:00;6,30194634504;1;0;0;1321,20127745;96;151;41,6466086957
2026-03-18 03:00:00;3,30194634504;1;0;0;1324,45699232;96;154;45,232
2026-03-18 04:00:00;0;0;13,0077633385;1;1311,30459286;98;169;48,0850442105
2026-03-18 05:00:00;0;0;22,3528799957;1;1288,71281315;97;179;49,5722105263
2026-03-18 06:00:00;0;0;50,0077633385;1;1238,18703376;98;206;51,1053716766
2026-03-18 07:00:00;0;0;61,6627036834;1;1175,88909262;99;217;51,1053716766
2026-03-18 08:00:00;0;0;50,3528799957;1;1125,01583878;97;207;49,5722105263
2026-03-18 09:00:00;0;0;41,3528799957;1;1083,23400277;97;198;49,5722105263
2026-03-18 10:00:00;0;0;39,698053655;1;1043,12412633;96;197;48,0850442105
2026-03-18 11:00:00;0;0;43,698053655;1;998,974246953;96;201;45,232
2026-03-18 12:00:00;0;0;35,698053655;1;962,905617155;96;193;45,232
2026-03-18 13:00:00;0;0;30,698053655;1;931,887853094;96;188;45,232
2026-03-18 14:00:00;0;0;34,698053655;1;896,82999517;96;192;48,0850442105
2026-03-18 15:00:00;0;0;43,3528799957;1;853,030238995;97;200;49,5722105263
2026-03-18 16:00:00;0;0;41,3528799957;1;811,251122839;97;198;49,5722105263
2026-03-18 17:00:00;0;0;37,698053655;1;773,164168252;96;195;51,1053716766
2026-03-18 18:00:00;0;0;36,698053655;1;736,087695544;96;194;51,1053716766
2026-03-18 19:00:00;0;0;47,698053655;1;687,900482491;96;205;49,5722105263
2026-03-18 20:00:00;0;0;53,698053655;1;633,653145249;96;211;49,5722105263
2026-03-18 21:00:00;0;0;45,698053655;1;587,487158561;96;203;45,232
2026-03-18 22:00:00;0;0;43,3528799957;1;543,690495815;97;200;41,6466086957
2026-03-18 23:00:00;0;0;26,3528799957;1;517,065988207;97;183;33,7337530435
2026-03-19 00:00:00;0;0;20,698053655;1;496,153692643;96;178;33,7337530435
2026-03-19 01:00:00;0;0;15,698053655;1;480,292111253;96;173;33,7337530435
2026-03-19 02:00:00;0;0;19,0077633385;1;461,087547383;98;175;33,7337530435
2026-03-19 03:00:00;0;0;36,3177010303;1;424,398390013;100;191;33,7337530435
2026-03-19 04:00:00;0;0;51,6278667304;1;372,244785695;102;205;33,7337530435
2026-03-19 05:00:00;0;0;65,5935427959;1;305,984959413;105;217;41,6466086957
2026-03-19 06:00:00;0;0;70,5935427959;1;234,675290679;105;222;41,6466086957
2026-03-19 07:00:00;0;0;69,5935427959;1;164,376436051;105;221;41,6466086957
2026-03-19 08:00:00;0;0;50,9727553793;1;112,88716059;101;205;41,6466086957
2026-03-19 09:00:00;0;0;0;0;112,886031719;99;204;32,1814117647
2026-03-19 10:00:00;0;0;0;0;112,884902858;98;197;32,1814117647
2026-03-19 11:00:00;79,1666666667;1;0;0;191,258774009;97;190;29,2570526316
2026-03-19 12:00:00;79,1666666667;1;0;0;269,631861422;97;182;26,8897142857
2026-03-19 13:00:00;79,1666666667;1;0;0;348,004165103;97;177;28,3793410526
2026-03-19 14:00:00;1,58333333333;1;0;0;349,568185061;95;164;32,1814117647
2026-03-19 15:00:00;12,3682585334;1;0;0;361,809265327;94;158;32,1814117647
2026-03-19 16:00:00;0;0;6,38857197963;1;355,352544225;94;165;39,7301379811
2026-03-19 17:00:00;0;0;18,0432843163;1;337,123450986;95;176;39,7301379811
2026-03-19 18:00:00;0;0;35,0432843163;1;301,722822867;95;193;45,232
2026-03-19 19:00:00;0;0;49,698053655;1;251,519751441;96;207;39,7301379811
2026-03-19 20:00:00;0;0;36,0432843163;1;215,109878349;95;194;37,2369258388
2026-03-19 21:00:00;0;0;25,0432843163;1;189,811480466;95;183;35,8856
2026-03-19 22:00:00;79,1666666667;1;0;0;268,184582351;95;173;32,1814117647
2026-03-19 23:00:00;79,1666666667;1;0;0;346,556900505;95;161;32,1814117647
2026-03-20 00:00:00;79,1666666667;1;0;0;424,928434936;95;160;32,1814117647
2026-03-20 01:00:00;79,1666666667;1;0;0;503,299185652;95;152;32,1814117647
2026-03-20 02:00:00;79,1666666667;1;0;0;581,66915266;94;154;32,1814117647
2026-03-20 03:00:00;79,1666666667;1;0;0;660,038335968;95;156;32,1814117647
2026-03-20 04:00:00;0;0;4,04328431627;1;655,947610013;95;162;39,7301379811
2026-03-20 05:00:00;0;0;26,698053655;1;628,973319572;96;184;41,6466086957
2026-03-20 06:00:00;0;0;37,6627036834;1;590,923894806;99;193;45,232
2026-03-20 07:00:00;0;0;42,6627036834;1;547,824345482;99;198;39,7301379811
2026-03-20 08:00:00;0;0;33,0077633385;1;514,477692149;98;189;36,1198180637
2026-03-20 09:00:00;79,1666666667;1;0;0;592,847547373;95;188;32,1814117647
2026-03-20 10:00:00;79,1666666667;1;0;0;671,216618897;96;191;32,1814117647
2026-03-20 11:00:00;79,1666666667;1;0;0;749,584906731;96;172;32,1814117647
2026-03-20 12:00:00;79,1666666667;1;0;0;827,952410882;96;167;32,1814117647
2026-03-20 13:00:00;79,1666666667;1;0;0;906,319131358;95;159;32,1814117647
2026-03-20 14:00:00;79,1666666667;1;0;0;984,685068166;94;154;32,1814117647
2026-03-20 15:00:00;0;0;6,04328431627;1;978,570893723;95;164;35,8856
2026-03-20 16:00:00;3,61142802037;1;0;0;982,136421755;94;155;39,7301379811
2026-03-20 17:00:00;3,61142802037;1;0;0;985,701914131;94;155;39,7301379811
2026-03-20 18:00:00;0;0;30,3885719796;1;954,996529859;94;189;39,7301379811
2026-03-20 19:00:00;0;0;48,698053655;1;905,797026707;96;206;35,8856
2026-03-20 20:00:00;79,1666666667;1;0;0;984,162968737;96;200;32,1814117647
2026-03-20 21:00:00;79,1666666667;1;0;0;1062,52812711;94;165;32,1814117647
2026-03-20 22:00:00;79,1666666667;1;0;0;1140,89250183;94;156;28,3793410526
2026-03-20 23:00:00;79,1666666667;1;0;0;1219,2560929;94;151;24,9340869565
2026-03-21 00:00:00;79,1666666667;1;0;0;1297,61890034;94;150;24,9340869565
2026-03-21 01:00:00;79,1666666667;1;0;0;1375,98092415;94;153;24,9340869565
2026-03-21 02:00:00;79,1666666667;1;0;0;1454,34216434;96;162;28,3793410526
2026-03-21 03:00:00;79,1666666667;1;0;0;1532,70262092;98;168;32,1814117647
2026-03-21 04:00:00;79,1666666667;1;0;0;1611,06229389;98;170;32,1814117647
2026-03-21 05:00:00;0;0;20,3528799957;1;1590,48771863;97;177;39,7301379811
2026-03-21 06:00:00;0;0;53,3177010303;1;1536,61555008;100;208;40,9589051352
2026-03-21 07:00:00;0;0;56,6627036834;1;1479,3651297;99;212;40,9589051352
2026-03-21 08:00:00;0;0;49,0077633385;1;1429,8475448;98;205;39,7301379811
2026-03-21 09:00:00;79,1666666667;1;0;0;1508,20824633;97;191;32,1814117647
2026-03-21 10:00:00;79,1666666667;1;0;0;1586,56816424;97;190;32,1814117647
2026-03-21 11:00:00;79,1666666667;1;0;0;1664,92729856;97;187;32,1814117647
2026-03-21 12:00:00;79,1666666667;1;0;0;1743,28564929;96;172;32,1814117647
2026-03-21 13:00:00;79,1666666667;1;0;0;1821,64321643;94;166;32,1814117647
2026-03-21 14:00:00;79,1666666667;1;0;0;1900;94;175;32,1814117647
2026-03-21 15:00:00;0;0;34,3885719796;1;1865,24506871;94;193;41,6466086957
2026-03-21 16:00:00;0;0;62,3528799957;1;1802,24370919;97;219;45,232
2026-03-21 17:00:00;0;0;51,3528799957;1;1750,3540908;97;208;45,232
2026-03-21 18:00:00;0;0;42,3528799957;1;1707,55590039;97;199;49,5722105263
2026-03-21 19:00:00;0;0;42,698053655;1;1664,40947771;96;200;45,232
2026-03-21 20:00:00;0;0;35,698053655;1;1628,33419356;96;193;45,232
2026-03-21 21:00:00;0;0;18,3885719796;1;1609,74359508;94;177;45,232
2026-03-21 22:00:00;0;0;17,3885719796;1;1592,16328353;94;176;45,232
2026-03-21 23:00:00;1,58333333333;1;2,97190531296;1;1590,71293734;94;160;45,232
2026-03-22 00:00:00;5,61142802037;1;0;0;1596,25234395;94;153;41,6466086957
2026-03-22 01:00:00;12,2660833549;1;0;0;1608,37980394;93;147;41,6466086957
2026-03-22 02:00:00;4,61142802037;1;0;0;1612,92903389;94;154;41,6466086957
2026-03-22 03:00:00;0;0;8,69805365496;1;1604,12699181;96;166;41,6466086957
2026-03-22 04:00:00;0;0;20,0077633385;1;1583,90108859;98;176;41,6466086957
2026-03-22 05:00:00;0;0;31,6627036834;1;1551,9027206;99;187;41,6466086957
2026-03-22 06:00:00;0;0;54,0077633385;1;1497,33390527;98;210;41,6466086957
2026-03-22 07:00:00;0;0;57,6627036834;1;1439,0737767;99;213;41,6466086957
2026-03-22 08:00:00;0;0;57,6627036834;1;1380,81423072;99;213;36,63792
2026-03-22 09:00:00;0;0;40,3528799957;1;1340,03993774;97;197;36,63792
2026-03-22 10:00:00;0;0;35,9727553793;1;1303,69042079;101;190;36,63792
2026-03-22 11:00:00;0;0;13,0077633385;1;1290,538229;98;169;36,63792
2026-03-22 12:00:00;3,30194634504;1;0;0;1293,7942505;96;154;36,63792
2026-03-22 13:00:00;0;0;13,0077633385;1;1280,64215767;98;169;36,63792
2026-03-22 14:00:00;0;0;11,698053655;1;1268,81313544;96;169;36,63792
2026-03-22 15:00:00;0;0;17,698053655;1;1250,92362543;96;175;41,6466086957
2026-03-22 16:00:00;0;0;13,698053655;1;1237,07469836;96;171;45,232
2026-03-22 17:00:00;0;0;19,3885719796;1;1217,47791147;94;178;45,232
2026-03-22 18:00:00;1,58333333333;1;2,35362598703;1;1216,65583671;90;162;45,232
2026-03-22 19:00:00;0;0;63,698053655;1;1152,30220181;96;221;45,232
2026-03-22 20:00:00;0;0;67,0077633385;1;1084,60606936;98;223;45,232
2026-03-22 21:00:00;0;0;44,0077633385;1;1040,1429371;98;200;45,232
2026-03-22 22:00:00;1,61142802037;1;0;0;1041,72784941;94;157;41,6466086957
2026-03-22 23:00:00;13,6114280204;1;0;0;1055,19274587;94;145;36,63792
2026-03-23 00:00:00;15,6114280204;1;0;0;1070,63750768;94;143;36,63792
2026-03-23 01:00:00;18,6114280204;1;0;0;1089,05211505;94;140;36,63792
2026-03-23 02:00:00;15,6114280204;1;0;0;1104,49653827;94;143;36,63792
2026-03-23 03:00:00;3,95671568373;1;0;0;1108,40264183;95;154;36,63792
2026-03-23 04:00:00;0;0;11,3528799957;1;1096,92400225;97;168;36,63792
2026-03-23 05:00:00;0;0;32,0077633385;1;1064,58195893;98;188;36,63792
2026-03-23 06:00:00;0;0;45,0077633385;1;1019,1089259;98;201;41,6466086957
2026-03-23 07:00:00;0;0;57,0077633385;1;961,515135478;98;213;41,6466086957
2026-03-23 08:00:00;0;0;37,698053655;1;923,426678251;96;195;41,6466086957
2026-03-23 09:00:00;0;0;14,3885719796;1;908,883532894;94;173;41,6466086957
2026-03-23 10:00:00;0;0;1,69805365496;1;907,159238346;96;159;41,6466086957
2026-03-23 11:00:00;6,30194634504;1;0;0;913,389093636;96;151;41,6466086957
2026-03-23 12:00:00;0;0;2,66270368341;1;910,690360065;99;158;41,6466086957
2026-03-23 13:00:00;5,99223666147;1;0;0;916,613567456;98;150;41,6466086957
2026-03-23 14:00:00;27,9567156837;1;0;0;944,281549847;95;130;45,232
2026-03-23 15:00:00;2,68229896966;1;0;0;946,927583011;100;152;46,6309278351
2026-03-23 16:00:00;3,68229896966;1;0;0;950,563589716;100;151;51,1053716766
2026-03-23 17:00:00;43,2297073463;1;0;0;993,351494353;90;118;54,9336470588
2026-03-23 18:00:00;17,9206816875;1;0;0;1011,08303571;92;142;59,3642521118
2026-03-23 19:00:00;0;0;7,73391664506;1;1003,26088786;93;167;57,5833245484
2026-03-23 20:00:00;0;0;17,3885719796;1;985,686641133;94;176;52,6859501821
2026-03-23 21:00:00;0;0;10,3885719796;1;975,183277216;94;169;54,3154125588
2026-03-23 22:00:00;2,61142802037;1;0;0;977,758839124;94;156;51,1053716766
2026-03-23 23:00:00;10,6114280204;1;0;0;988,254375276;94;148;48,0850442105
2026-03-24 00:00:00;12,6114280204;1;0;0;1000,72980647;94;146;48,0850442105
2026-03-24 01:00:00;10,301946345;1;0;0;1010,91872606;96;147;48,0850442105
2026-03-24 02:00:00;0;0;3,00776333853;1;1007,87047208;98;159;48,0850442105
2026-03-24 03:00:00;0;0;13,3177010303;1;994,408170114;100;168;48,0850442105
2026-03-24 04:00:00;0;0;23,9727553793;1;970,183321609;101;178;52,6859501821
2026-03-24 05:00:00;0;0;33,9727553793;1;935,857705251;101;188;72,4890536585
2026-03-24 06:00:00;0;0;48,9727553793;1;886,380916998;101;203;72,4890536585
2026-03-24 07:00:00;0;0;61,9727553793;1;823,773310381;101;216;72,4890536585
2026-03-24 08:00:00;0;0;27,0077633385;1;796,484503619;98;183;72,4890536585
2026-03-24 09:00:00;0;0;32,0077633385;1;764,145464695;98;188;72,4890536585
2026-03-24 10:00:00;0;0;11,3528799957;1;752,670267689;97;168;62,2094
2026-03-24 11:00:00;9,95671568373;1;0;0;762,519889513;95;148;62,2094
2026-03-24 12:00:00;18,9206816875;1;0;0;781,243739185;92;141;62,2094
2026-03-24 13:00:00;7,26608335494;1;0;0;788,429349269;93;152;62,2094
2026-03-24 14:00:00;0;0;13,7339166451;1;774,5488219;93;173;62,2094
2026-03-24 15:00:00;0;0;14,7339166451;1;759,658332326;93;174;72,4890536585
2026-03-24 16:00:00;0;0;36,698053655;1;722,581994677;96;194;72,4890536585
2026-03-24 17:00:00;0;0;31,0432843163;1;691,217916012;95;189;72,75
2026-03-24 18:00:00;0;0;29,0432843163;1;661,874353008;95;187;72,75
2026-03-24 19:00:00;0;0;25,0432843163;1;636,571487481;95;183;72,4890536585
2026-03-24 20:00:00;0;0;26,698053655;1;609,597390801;96;184;72,4890536585
2026-03-24 21:00:00;0;0;29,0077633385;1;580,290523778;98;185;72,4890536585
2026-03-24 22:00:00;13,2660833549;1;0;0;593,418143394;93;146;62,2094
2026-03-24 23:00:00;16,2660833549;1;0;0;609,515631734;93;143;58,7161334634
2026-03-25 00:00:00;19,2660833549;1;0;0;628,582959099;93;140;58,7161334634
2026-03-25 01:00:00;25,2660833549;1;0;0;653,590095791;93;134;58,7161334634
2026-03-25 02:00:00;22,2660833549;1;0;0;675,626982412;93;137;58,7161334634
2026-03-25 03:00:00;9,95671568373;1;0;0;685,477374669;95;148;58,7161334634
2026-03-25 04:00:00;3,95671568373;1;0;0;689,387668422;95;154;61,7248
2026-03-25 05:00:00;1,58333333333;1;1,97190531296;1;688,956450997;94;159;72,4890536585
2026-03-25 06:00:00;0;0;13,0432843163;1;675,774526769;95;171;72,4890536585
2026-03-25 07:00:00;0;0;22,0432843163;1;653,50182527;95;180;72,4890536585
2026-03-25 08:00:00;0;0;27,0432843163;1;626,178841448;95;185;72,4890536585
2026-03-25 09:00:00;0;0;37,0432843163;1;588,755120754;95;195;68,450475
2026-03-25 10:00:00;0;0;32,0432843163;1;556,382279348;95;190;70,3143820488
2026-03-25 11:00:00;0;0;13,7339166451;1;542,504072449;93;173;68,450475
2026-03-25 12:00:00;0;0;9,42477698209;1;532,978670659;91;170;62,2094
2026-03-25 13:00:00;0;0;7,7702926537;1;525,124560414;90;169;62,2094
2026-03-25 14:00:00;0;0;11,4247769821;1;513,579130399;91;172;62,2094
2026-03-25 15:00:00;0;0;12,4247769821;1;501,023714828;91;173;72,4890536585
2026-03-25 16:00:00;0;0;13,4247769821;1;487,4583238;91;174;72,4890536585
2026-03-25 17:00:00;0;0;19,0793183125;1;468,181410518;92;179;72,4890536585
2026-03-25 18:00:00;0;0;33,0432843163;1;434,799673839;95;191;72,75
2026-03-25 19:00:00;0;0;26,3885719796;1;408,14020263;94;185;72,4890536585
2026-03-25 20:00:00;0;0;29,0432843163;1;378,799470404;95;187;72,4890536585
2026-03-25 21:00:00;0;0;10,0793183125;1;368,6145528;92;170;72,4890536585
2026-03-25 22:00:00;0;0;5,07931831254;1;363,480242097;92;165;61,7248
2026-03-25 23:00:00;0;0;3,07931831254;1;360,366184756;92;163;53,2856376471
2026-03-26 00:00:00;3,92068168746;1;0;0;364,244055965;92;156;53,2856376471
2026-03-26 01:00:00;2,84941668828;1;1,58333333333;1;365,462009446;93;158;53,2856376471
2026-03-26 02:00:00;1,58333333333;1;2,97190531296;1;364,023930268;94;160;53,2856376471
2026-03-26 03:00:00;0;0;5,38857197963;1;358,577288029;94;164;53,2856376471
2026-03-26 04:00:00;0;0;13,698053655;1;344,737284423;96;171;54,9336470588
2026-03-26 05:00:00;0;0;27,3528799957;1;317,104665337;97;184;65,7847378359
2026-03-26 06:00:00;0;0;39,3528799957;1;277,351110456;97;196;65,7847378359
2026-03-26 07:00:00;0;0;49,3528799957;1;227,49694301;97;206;63,8111957008
2026-03-26 08:00:00;0;0;51,3528799957;1;175,623072085;97;208;54,9336470588
2026-03-26 09:00:00;0;0;43,3528799957;1;131,83052798;97;200;53,2856376471
2026-03-26 10:00:00;0;0;34,0432843163;1;97,4420538;95;192;54,9336470588
2026-03-26 11:00:00;0;0;5,73391664506;1;91,6492443844;93;165;54,9336470588
2026-03-26 12:00:00;12,5752230179;1;0;0;104,09779868;91;148;54,9336470588
2026-03-26 13:00:00;23,2297073463;1;0;0;127,094167975;90;138;54,9336470588
2026-03-26 14:00:00;26,8841346726;1;0;0;153,708190359;89;135;54,9336470588
2026-03-26 15:00:00;33,5385049969;1;0;0;186,909773224;88;129;61,7248
2026-03-26 16:00:00;25,2297073463;1;0;0;211,885314399;90;136;65,7847378359
2026-03-26 17:00:00;22,2297073463;1;0;0;233,890605819;90;139;65,7847378359
2026-03-26 18:00:00;9,2297073463;1;0;0;243,025677185;90;152;65,7847378359
2026-03-26 19:00:00;0;0;3,11586532736;1;239,875908214;89;165;62,2094
2026-03-26 20:00:00;0;0;5,11586532736;1;234,70596872;89;167;61,7248
2026-03-26 21:00:00;6,53850499691;1;0;0;241,176741608;88;156;54,9336470588
2026-03-26 22:00:00;17,1928183191;1;0;0;258,195219976;87;146;51,1053716766
2026-03-26 23:00:00;27,1928183191;1;0;0;285,11352816;87;136;49,5722105263
2026-03-27 00:00:00;27,1928183191;1;0;0;312,031567161;87;136;49,5722105263
2026-03-27 01:00:00;36,1928183191;1;0;0;347,859336981;87;127;49,5722105263
2026-03-27 02:00:00;34,1928183191;1;0;0;381,706748523;87;129;49,5722105263
2026-03-27 03:00:00;24,1928183191;1;0;0;405,653821592;87;139;49,5722105263
2026-03-27 04:00:00;20,5385049969;1;0;0;425,982885001;88;142;51,1053716766
2026-03-27 05:00:00;4,53850499691;1;0;0;430,471745119;88;158;61,200259909
2026-03-27 06:00:00;0;0;3,7702926537;1;426,659063983;90;165;61,200259909
2026-03-27 07:00:00;0;0;7,07931831254;1;419,503970814;92;167;59,3642521118
2026-03-27 08:00:00;0;0;10,0793183125;1;409,318646166;92;170;49,5722105263
2026-03-27 09:00:00;79,1666666667;1;0;0;487,68955298;92;170;49,5722105263
2026-03-27 10:00:00;79,1666666667;1;0;0;566,059676084;92;160;49,5722105263
2026-03-27 11:00:00;0;0;13,7702926537;1;552,144628968;90;175;49,5722105263
2026-03-27 12:00:00;0;0;19,7702926537;1;532,169114943;90;181;49,5722105263
2026-03-27 13:00:00;0;0;13,7702926537;1;518,254406733;90;175;49,5722105263
2026-03-27 14:00:00;0;0;9,7702926537;1;508,38024171;90;171;49,5722105263
2026-03-27 15:00:00;0;0;2,7702926537;1;505,5768825;90;164;51,1053716766
2026-03-27 16:00:00;12,5752230179;1;0;0;518,021297519;91;148;61,200259909
2026-03-27 17:00:00;11,8841346726;1;0;0;529,781410632;89;150;61,200259909
2026-03-27 18:00:00;5,2297073463;1;0;0;534,95352309;90;156;62,2094
2026-03-27 19:00:00;0;0;9,11586532736;1;525,74022878;89;171;61,200259909
2026-03-27 20:00:00;0;0;15,4614950031;1;510,117299657;88;178;61,200259909
2026-03-27 21:00:00;2,66187072384E-12;0;0;0;510,112198484;88;161;61,200259909
2026-03-27 22:00:00;9,53850499691;1;0;0;519,550217309;88;153;51,1053716766
2026-03-27 23:00:00;17,5385049969;1;0;0;536,908141754;88;145;49,5722105263
2026-03-28 00:00:00;17,5385049969;1;0;0;554,26589262;88;145;49,5722105263
2026-03-28 01:00:00;14,8841346726;1;0;0;568,995643287;89;147;49,5722105263
2026-03-28 02:00:00;9,2297073463;1;0;0;578,127363603;90;152;49,5722105263
2026-03-28 03:00:00;14,2297073463;1;0;0;592,208992602;90;147;49,5722105263
2026-03-28 04:00:00;6,57522301791;1;0;0;598,7125413;91;154;51,1053716766
2026-03-28 05:00:00;0;0;2,42477698209;1;596,257284496;91;163;61,200259909
2026-03-28 06:00:00;0;0;23,7339166451;1;572,277668746;93;183;61,200259909
2026-03-28 07:00:00;0;0;35,0432843163;1;536,874689084;95;193;61,200259909
2026-03-28 08:00:00;0;0;33,0432843163;1;503,492265473;95;191;54,9336470588
2026-03-28 09:00:00;0;0;3,73391664506;1;499,715597575;93;163;51,1053716766
2026-03-28 10:00:00;16,2297073463;1;0;0;515,778010692;90;145;49,5722105263
2026-03-28 11:00:00;23,5385049969;1;0;0;539,075972859;88;139;49,5722105263
2026-03-28 12:00:00;7,88413467264;1;0;0;546,875875425;89;154;49,5722105263
2026-03-28 13:00:00;12,5385049969;1;0;0;559,283526613;88;150;49,5722105263
2026-03-28 14:00:00;0;0;3,11586532736;1;556,130595063;89;165;49,5722105263
2026-03-28 15:00:00;0;0;13,7702926537;1;542,215647239;90;175;51,1053716766
2026-03-28 16:00:00;0;0;5,11586532736;1;537,042684347;89;167;54,9336470588
2026-03-28 17:00:00;0;0;12,7702926537;1;524,138028412;90;174;61,200259909
2026-03-28 18:00:00;0;0;8,11586532736;1;515,934943266;89;170;61,7248
2026-03-28 19:00:00;0;0;4,11586532736;1;511,772344192;89;166;61,200259909
2026-03-28 20:00:00;0;0;6,11586532736;1;505,589584724;89;168;54,9336470588
2026-03-28 21:00:00;0;0;8,11586532736;1;497,386685063;89;170;54,9336470588
2026-03-28 22:00:00;0;0;5,11586532736;1;492,214170462;89;167;51,1053716766
2026-03-28 23:00:00;8,88413467264;1;0;0;501,004541646;89;153;45,232
2026-03-29 00:00:00;20,5385049969;1;0;0;521,332651547;88;142;45,232
2026-03-29 01:00:00;21,5385049969;1;0;0;542,650558168;88;141;45,232
2026-03-29 02:00:00;17,8841346726;1;0;0;560,350424988;89;144;45,232
2026-03-29 03:00:00;8,57522301791;1;0;0;568,834292272;91;152;45,232
2026-03-29 04:00:00;0;0;5,73391664506;1;563,036768934;93;165;45,232
2026-03-29 05:00:00;0;0;24,698053655;1;538,083609622;96;182;45,232
2026-03-29 06:00:00;0;0;31,698053655;1;506,05999277;96;189;45,232
