id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;138.31964648776366;kg / s;70.0;bar;415.27604730510194;kJ / kg;29.99999999998903;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;138.31964648776366;kg / s;69.37211278844428;bar;613.9424344726488;kJ / kg;215.00000000001359;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;138.31964648776366;kg / s;3.474607513723079;bar;418.7745764429369;kJ / kg;19.95365589211616;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;138.31964648776366;kg / s;3.3188773522475867;bar;617.0722791594532;kJ / kg;214.99999999999142;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;138.31964648776366;kg / s;1.0;bar;488.4811588154358;kJ / kg;88.53724400219124;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;156.06048716977722;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;79.209243338794;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;76.85124383098324;kg / s;10.0;bar;375.83817187449506;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;79.209243338794;kg / s;9.876416269192852;bar;28.91572591094733;kJ / kg;37.396769527888864;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;76.85124383098324;kg / s;9.876416269192852;bar;18.934798919244578;kJ / kg;31.283596025104714;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;156.06048716977725;kg / s;9.876416269192852;bar;24.00066593766875;kJ / kg;34.39123216565201;C;nan;nan;0;1
