id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;177.83954548426757;kg / s;48.57142857142857;bar;419.4458173365232;kJ / kg;29.99999999998903;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;177.83954548426757;kg / s;47.06236198418525;bar;614.8687174593616;kJ / kg;215.00000000001228;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;177.83954548426757;kg / s;4.40092862369853;bar;445.52095645502555;kJ / kg;46.6058839749378;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;177.83954548426757;kg / s;4.190461872411556;bar;617.0228168849983;kJ / kg;214.9999999999954;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;177.83954548426757;kg / s;1.0;bar;465.62875241160816;kJ / kg;65.8941181782472;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;196.77443768874053;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;100.4004089105372;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;96.37402877820335;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;100.4004089105372;kg / s;9.801404344399717;bar;29.68500265751648;kJ / kg;37.86980378148547;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;96.37402877820335;kg / s;9.801404344399717;bar;59.364809753611695;kJ / kg;55.814501415481914;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;196.77443768874056;kg / s;9.801404344399717;bar;44.22125348769397;kJ / kg;46.69994014598808;C;nan;nan;0;1
