id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;237.1193939790234;kg / s;44.285714285714285;bar;420.30658753521317;kJ / kg;29.999999999991587;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;237.1193939790234;kg / s;41.27368308963945;bar;615.1296760362274;kJ / kg;215.00000000001245;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;237.1193939790234;kg / s;5.809878534305068;bar;467.5856763271475;kJ / kg;68.64001181808811;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;237.1193939790234;kg / s;5.518389079199582;bar;616.9479261637207;kJ / kg;215.00000000000125;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;237.1193939790234;kg / s;1.0;bar;441.74523455136006;kJ / kg;42.19221644369395;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;259.9997767144081;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;134.16012173344308;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;125.83965498096504;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;134.16012173344308;kg / s;9.645222514086877;bar;31.500882361090767;kJ / kg;38.98450882070205;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;125.83965498096504;kg / s;9.645222514086877;bar;94.39520248659356;kJ / kg;76.58775919224564;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;259.9997767144081;kg / s;9.645222514086877;bar;61.94167598357658;kJ / kg;57.36403878808915;C;nan;nan;0;1
