id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;217.35944448077146;kg / s;70.0;bar;415.2760473051048;kJ / kg;29.999999999992667;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;217.35944448077146;kg / s;68.43658258573538;bar;613.9788214126717;kJ / kg;215.0000000000113;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;217.35944448077146;kg / s;5.330752831934099;bar;436.2219178686503;kJ / kg;37.60661574872779;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;217.35944448077146;kg / s;5.073934227517858;bar;616.9729291411109;kJ / kg;215.00000000000222;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;217.35944448077146;kg / s;1.0;bar;448.8424688965151;kJ / kg;49.238816245935595;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;245.03453341372565;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;125.33187392791679;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;119.70265948580887;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;125.33187392791679;kg / s;9.690399907120012;bar;31.233697025190747;kJ / kg;38.819548300230224;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;119.70265948580887;kg / s;9.690399907120012;bar;47.62541897256479;kJ / kg;48.761303850377715;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;245.03453341372565;kg / s;9.690399907120012;bar;39.24127327706393;kJ / kg;43.68896952760298;C;nan;nan;0;1
