id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;276.6392929755247;kg / s;52.85714285714286;bar;418.59376741051915;kJ / kg;29.999999999996817;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;276.63929297552477;kg / s;49.42329057797061;bar;614.7647841121911;kJ / kg;215.0000000000013;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;276.6392929755247;kg / s;6.75164848885551;bar;465.39870759898594;kJ / kg;66.6412153365934;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;276.63929297552477;kg / s;6.410923506814782;bar;616.8979063186971;kJ / kg;215.00000000000006;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;276.6392929755248;kg / s;1.0;bar;429.47097285111056;kJ / kg;30.000000000000796;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;306.32835626578407;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;158.3063355908025;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;148.02202067498158;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;158.3063355908025;kg / s;9.505822411525463;bar;33.03059465335043;kJ / kg;39.922900467124805;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;148.02202067498158;kg / s;9.505822411525463;bar;92.70035880407055;kJ / kg;75.59898191905853;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;306.32835626578407;kg / s;9.505822411525463;bar;61.86383480930176;kJ / kg;57.323719790505095;C;nan;nan;0;1
