id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air;INCOMP::S800
0x7f53934f5358;cas;out1;tes discharger;in2;256.87934347727366;kg / s;61.42857142857143;bar;416.91645572842214;kJ / kg;29.999999999993463;C;nan;nan;1;0
0x7f53934f5630;tes discharger;out2;turb1;in1;256.8793434772737;kg / s;58.91604785637632;bar;614.3611824653085;kJ / kg;215.00000000000603;C;nan;nan;1;0
0x7f53934f57b8;turb1;out1;reheater;in2;256.87934347727366;kg / s;6.274834966618976;bar;451.379074840942;kJ / kg;52.74215217088192;C;nan;nan;1;0
0x7f53934f5940;reheater;out2;turb2;in1;256.8793434772737;kg / s;5.964137220957762;bar;616.9229136761128;kJ / kg;215.0000000000012;C;nan;nan;1;0
0x7f53934f5ac8;turb2;out1;ambient;in1;256.8793434772738;kg / s;1.0;bar;435.3227382571683;kJ / kg;35.81345704808126;C;nan;nan;1;0
0x7f53a2a5ada0;hot tank;out1;spliter 1;in1;287.3664617343047;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f53934f5e10;spliter 1;out1;tes discharger;in1;147.7065142893534;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e2e8;spliter 1;out2;reheater;in1;139.65994744495134;kg / s;10.0;bar;375.838171874495;kJ / kg;230.0;C;nan;nan;0;1
0x7f539349e470;tes discharger;out1;merge 1;in1;147.7065142893534;kg / s;9.569850620728888;bar;32.45811161619866;kJ / kg;39.57127476490956;C;nan;nan;0;1
0x7f539349e5f8;reheater;out1;merge 1;in2;139.65994744495134;kg / s;9.569850620728888;bar;71.35006762794312;kJ / kg;62.978860270242535;C;nan;nan;0;1
0x7f539349e780;merge 1;out1;cold tank;in1;287.3664617343047;kg / s;9.569850620728888;bar;51.35958153669907;kJ / kg;51.01741880347657;C;nan;nan;0;1
