id;s;s_id;t;t_id;m;m_unit;p;p_unit;h;h_unit;T;T_unit;x;x_unit;Air
0x7f70d28c2e48;cas;out1;pipe;in1;34.6444177709171;kg / s;60.0;bar;417.19348512869146;kJ / kg;29.999999999989427;C;nan;nan;1
0x7f70d28c2e80;pipe;out1;powerplant input;in1;34.644417770917094;kg / s;58.66973663340897;bar;417.19348512869146;kJ / kg;29.76386710904376;C;nan;nan;1
0x7f70d28c2c50;powerplant input source;out1;heat input;in1;311.79975993825394;kg / s;58.66973663340897;bar;417.19348512869146;kJ / kg;29.76386710904376;C;nan;nan;1
0x7f70d284a240;heat input;out1;turb1;in1;311.7997599382539;kg / s;58.08303926707487;bar;619.6713213561743;kJ / kg;219.99999999999966;C;nan;nan;1
0x7f70d284a400;turb1;out1;reheater;in1;311.79975993825394;kg / s;6.7497215885691135;bar;459.44724493668275;kJ / kg;60.77816070521317;C;nan;nan;1
0x7f70d284a5c0;reheater;out1;turb2;in1;311.7997599382539;kg / s;6.6822243726834225;bar;622.037418213237;kJ / kg;220.00000000000006;C;nan;nan;1
0x7f70d284a780;turb2;out1;ambient;in1;311.79975993825394;kg / s;1.0;bar;429.47097285111005;kJ / kg;29.999999999999886;C;nan;nan;1
